"Domain.Code","Domain","Area.Code..FAO.","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",14071.9986,"FC","Calculated data"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",14063.9076,"FC","Calculated data"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",14073.6568,"FC","Calculated data"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",14068.1552,"FC","Calculated data"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",14069.0151,"FC","Calculated data"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",14095.8998,"FC","Calculated data"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",14118.3989,"FC","Calculated data"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",14126.1726,"FC","Calculated data"
"LC","Land Cover",68,"France",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",14128.7349,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1992,1992,"1000 ha",997.3122,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",1022.8247,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",1050.9529,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",1080.6216,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",1109.552,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",1139.4823,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",1174.1441,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",1211.7124,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",1248.4379,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",1356.4866,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",1496.2502,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",1640.1583,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",1799.6099,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",1802.65,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",1805.1495,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",1807.6142,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",1819.1933,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",1820.042,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",1820.8151,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",1821.594,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",1826.1629,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",1826.75,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",1827.558,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",1828.0928,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",1829.1042,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",1831.1736,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",1832.1792,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",1834.3939,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",1992,1992,"1000 ha",10819.4921,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",10819.1522,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",10819.2979,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",10823.6347,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",10898.6794,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",10926.3876,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",10914.1446,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",10958.1935,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",10951.0739,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",10926.5128,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",10928.8798,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",10943.6137,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",10956.4163,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",10943.6203,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",10925.1038,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",10885.6711,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",10852.5845,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",10843.489,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",10825.2007,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",10814.8186,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",10803.3185,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",10809.2991,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",10841.5351,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",10841.0503,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",10886.1392,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",10884.19,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",10862.8833,"FC","Calculated data"
"LC","Land Cover",79,"Germany",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",10880.1082,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1992,1992,"1000 ha",82.2631,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",83.7396,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",85.4078,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",87.2505,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",89.5408,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",92.0345,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",94.5921,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",96.7835,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",99.5214,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",102.1313,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",105.4621,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",108.0081,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",110.3855,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",113.3385,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",115.5473,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",118.5061,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",120.8021,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",123.1738,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",125.6442,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",128.1379,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",130.899,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",135.247,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",140.3565,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",144.6812,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",144.6812,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",150.0232,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",155.028,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",155.1734,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",1992,1992,"1000 ha",3119.1142,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",3119.4018,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",3119.7203,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",3075.1789,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",3095.7633,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",3101.8947,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",3105.1859,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",3135.1134,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",3153.7718,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",3157.6653,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",3156.693,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",3176.1547,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",3175.5897,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",3174.5081,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",3184.2872,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",3177.5552,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",3193.1816,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",3196.455,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",3194.4228,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",3193.6742,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",3192.9134,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",3191.163,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",3183.747,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",3184.5833,"FC","Calculated data"
"LC","Land Cover",84,"Greece",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",3219.1785,"FC","Calculated data"
